FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
51835,Delta,9339,DFW,JFK,2024-09-01 15:59,2024-09-01 16:28,2024-09-01 21:59,2024-09-01 21:57,-2,,True,False,Boeing 737,N12620,124
951264,Southwest,9845,LAX,BOS,2024-09-01 19:17,2024-09-01 19:17,2024-09-02 01:17,2024-09-02 01:24,7,Air Traffic Control,False,True,Airbus A320,N27909,1473
19420,American Airlines,3695,DFW,JFK,2024-09-01 16:55,2024-09-01 17:14,2024-09-01 20:55,2024-09-01 21:22,27,Weather,True,True,Boeing 777,N80752,1505
747913,United,2253,ORD,BOS,2024-09-01 14:34,2024-09-01 15:01,2024-09-01 18:34,2024-09-01 18:38,4,Weather,False,False,Boeing 737,N15156,2699
1673834,Delta,9083,LAX,MIA,2024-09-01 12:20,2024-09-01 12:40,2024-09-01 14:20,2024-09-01 14:42,22,Weather,False,False,Boeing 777,N91424,1901
410133,American Airlines,823,ATL,SEA,2024-09-01 15:10,2024-09-01 15:12,2024-09-01 19:10,2024-09-01 19:13,3,Weather,False,True,Boeing 777,N55052,1994
1522073,Southwest,5186,LAX,SEA,2024-09-01 06:51,2024-09-01 07:17,2024-09-01 12:51,2024-09-01 12:46,-5,,False,False,Boeing 737,N97442,401
189076,Delta,7799,ORD,BOS,2024-09-01 03:18,2024-09-01 03:47,2024-09-01 05:18,2024-09-01 05:22,4,Air Traffic Control,True,True,Boeing 737,N81336,417
751205,United,3135,JFK,JFK,2024-09-01 05:16,2024-09-01 05:34,2024-09-01 06:16,2024-09-01 06:37,21,Weather,True,True,Boeing 777,N29133,1755
945893,United,8366,ATL,JFK,2024-09-01 22:37,2024-09-01 22:45,2024-09-02 00:37,2024-09-02 00:54,17,Weather,False,False,Airbus A320,N72278,1674
56657,American Airlines,4553,ATL,SEA,2024-09-01 05:33,2024-09-01 05:55,2024-09-01 07:33,2024-09-01 07:46,13,Maintenance,True,False,Boeing 777,N71214,2985
1213768,American Airlines,3277,ATL,SFO,2024-09-01 15:04,2024-09-01 15:10,2024-09-01 16:04,2024-09-01 16:07,3,Weather,False,True,Boeing 777,N68306,755
908457,United,2503,ATL,JFK,2024-09-01 12:06,2024-09-01 12:31,2024-09-01 18:06,2024-09-01 18:19,13,Weather,False,True,Boeing 777,N72959,1835
1130233,Southwest,8340,LAX,MIA,2024-09-01 01:22,2024-09-01 01:40,2024-09-01 05:22,2024-09-01 05:41,19,Weather,True,False,Airbus A320,N73150,553
1454597,United,1217,JFK,SFO,2024-09-01 19:51,2024-09-01 19:57,2024-09-01 23:51,2024-09-02 00:19,28,Air Traffic Control,False,True,Airbus A320,N28159,910
795840,Southwest,3111,JFK,BOS,2024-09-01 05:57,2024-09-01 06:27,2024-09-01 07:57,2024-09-01 08:26,29,Weather,False,True,Boeing 737,N35415,2029
758529,United,5330,ATL,MIA,2024-09-01 00:44,2024-09-01 01:05,2024-09-01 04:44,2024-09-01 05:13,29,Weather,True,False,Boeing 737,N34991,476
680880,Southwest,7026,JFK,SFO,2024-09-01 10:14,2024-09-01 10:36,2024-09-01 16:14,2024-09-01 16:21,7,Weather,True,False,Airbus A320,N15704,1557
1404121,American Airlines,2209,LAX,SFO,2024-09-01 22:36,2024-09-01 23:02,2024-09-01 23:36,2024-09-01 23:34,-2,,True,False,Boeing 737,N59878,2445
1658838,Southwest,595,DFW,MIA,2024-09-01 06:42,2024-09-01 07:00,2024-09-01 10:42,2024-09-01 10:38,-4,,False,True,Boeing 737,N14310,1949
1127799,Southwest,5205,ORD,SFO,2024-09-01 07:13,2024-09-01 07:28,2024-09-01 11:13,2024-09-01 11:14,1,Weather,True,False,Airbus A320,N95584,567
28974,Southwest,7018,LAX,SEA,2024-09-01 23:11,2024-09-01 23:18,2024-09-02 01:11,2024-09-02 01:02,-9,,False,True,Boeing 737,N20853,2736
403690,Southwest,5810,ATL,MIA,2024-09-01 01:30,2024-09-01 01:36,2024-09-01 04:30,2024-09-01 04:55,25,Air Traffic Control,True,False,Boeing 777,N39564,901
1364335,Delta,379,JFK,SEA,2024-09-01 07:11,2024-09-01 07:32,2024-09-01 11:11,2024-09-01 11:41,30,Air Traffic Control,False,True,Boeing 777,N92760,2807
339881,American Airlines,1287,DFW,JFK,2024-09-01 18:00,2024-09-01 18:26,2024-09-01 20:00,2024-09-01 20:29,29,Maintenance,False,True,Boeing 777,N80037,312
1011059,American Airlines,4080,DFW,SEA,2024-09-01 19:04,2024-09-01 19:12,2024-09-01 23:04,2024-09-01 23:22,18,Weather,True,True,Boeing 737,N99354,2349
1183286,Southwest,522,ORD,SEA,2024-09-01 09:29,2024-09-01 09:31,2024-09-01 14:29,2024-09-01 14:29,0,,True,False,Airbus A320,N80706,1506
642996,United,2639,JFK,SFO,2024-09-01 03:29,2024-09-01 03:30,2024-09-01 05:29,2024-09-01 05:25,-4,,True,False,Boeing 737,N82993,213
301779,Southwest,7574,DFW,JFK,2024-09-01 08:09,2024-09-01 08:39,2024-09-01 09:09,2024-09-01 09:07,-2,,True,True,Boeing 777,N97542,2042
564808,Southwest,142,ATL,MIA,2024-09-01 15:49,2024-09-01 16:01,2024-09-01 17:49,2024-09-01 18:12,23,Air Traffic Control,False,True,Airbus A320,N41833,1210
1264435,Southwest,9211,ORD,SFO,2024-09-01 08:10,2024-09-01 08:28,2024-09-01 12:10,2024-09-01 12:14,4,Weather,False,False,Airbus A320,N26089,2273
721160,Southwest,126,DFW,MIA,2024-09-01 10:16,2024-09-01 10:17,2024-09-01 14:16,2024-09-01 14:12,-4,,True,True,Boeing 777,N14927,2927
891075,American Airlines,5735,LAX,SEA,2024-09-01 11:35,2024-09-01 11:48,2024-09-01 12:35,2024-09-01 13:05,30,Weather,False,True,Airbus A320,N33879,385
1124882,American Airlines,3305,ORD,SFO,2024-09-01 08:30,2024-09-01 08:34,2024-09-01 14:30,2024-09-01 14:42,12,Weather,True,False,Boeing 777,N69019,1911
1021034,Delta,2436,LAX,BOS,2024-09-01 08:10,2024-09-01 08:23,2024-09-01 12:10,2024-09-01 12:36,26,Weather,True,True,Boeing 737,N50644,505
907389,Delta,8184,LAX,MIA,2024-09-01 12:14,2024-09-01 12:38,2024-09-01 14:14,2024-09-01 14:33,19,Maintenance,False,True,Boeing 737,N34221,225
68572,Southwest,6617,DFW,JFK,2024-09-01 23:01,2024-09-01 23:24,2024-09-02 02:01,2024-09-02 01:53,-8,,True,False,Airbus A320,N49435,883
720754,Southwest,5309,ATL,JFK,2024-09-01 23:48,2024-09-01 23:57,2024-09-02 04:48,2024-09-02 04:44,-4,,True,True,Boeing 777,N52144,267
1237121,Delta,1893,ORD,BOS,2024-09-01 05:50,2024-09-01 05:56,2024-09-01 10:50,2024-09-01 11:08,18,Weather,False,False,Boeing 777,N70527,975
1344237,United,253,JFK,MIA,2024-09-01 20:35,2024-09-01 20:44,2024-09-01 21:35,2024-09-01 21:28,-7,,False,True,Boeing 737,N61930,2426
1453152,United,1337,LAX,SEA,2024-09-01 21:27,2024-09-01 21:54,2024-09-01 22:27,2024-09-01 22:34,7,Weather,True,False,Boeing 737,N31077,2219
1364289,Delta,241,LAX,SEA,2024-09-01 23:38,2024-09-01 23:44,2024-09-02 00:38,2024-09-02 01:08,30,Maintenance,True,False,Boeing 737,N99885,418
975,Southwest,7844,JFK,BOS,2024-09-01 03:39,2024-09-01 04:04,2024-09-01 04:39,2024-09-01 05:02,23,Maintenance,False,True,Boeing 777,N98967,772
1612554,American Airlines,2925,ORD,MIA,2024-09-01 06:21,2024-09-01 06:25,2024-09-01 07:21,2024-09-01 07:24,3,Maintenance,True,False,Boeing 777,N80976,282
386312,Southwest,6199,LAX,SEA,2024-09-01 11:38,2024-09-01 11:55,2024-09-01 13:38,2024-09-01 14:08,30,Maintenance,False,True,Boeing 777,N73250,2789
1722669,Delta,4600,JFK,MIA,2024-09-01 18:52,2024-09-01 18:59,2024-09-01 22:52,2024-09-01 22:57,5,Air Traffic Control,True,True,Boeing 777,N15479,2392
880688,Delta,4575,ATL,BOS,2024-09-01 06:15,2024-09-01 06:34,2024-09-01 08:15,2024-09-01 08:37,22,Weather,False,True,Boeing 737,N88417,444
36649,Southwest,6878,ORD,MIA,2024-09-01 09:14,2024-09-01 09:21,2024-09-01 10:14,2024-09-01 10:04,-10,,True,True,Boeing 777,N48538,310
1406901,Southwest,1177,ATL,MIA,2024-09-01 19:13,2024-09-01 19:28,2024-09-01 21:13,2024-09-01 21:21,8,Maintenance,True,True,Boeing 777,N56870,2735
669024,Delta,9412,JFK,SEA,2024-09-01 01:27,2024-09-01 01:55,2024-09-01 02:27,2024-09-01 02:43,16,Air Traffic Control,True,False,Boeing 777,N14283,1916
1720103,Delta,5098,LAX,SEA,2024-09-01 11:49,2024-09-01 12:19,2024-09-01 14:49,2024-09-01 14:50,1,Air Traffic Control,True,False,Boeing 737,N64212,108
1075596,American Airlines,8006,ATL,BOS,2024-09-01 07:47,2024-09-01 08:12,2024-09-01 10:47,2024-09-01 11:09,22,Air Traffic Control,False,False,Boeing 777,N20219,1978
1236669,American Airlines,7074,LAX,BOS,2024-09-01 08:25,2024-09-01 08:36,2024-09-01 12:25,2024-09-01 12:37,12,Air Traffic Control,True,False,Boeing 777,N23481,930
187977,Delta,6384,ORD,JFK,2024-09-01 00:19,2024-09-01 00:24,2024-09-01 04:19,2024-09-01 04:22,3,Maintenance,False,False,Airbus A320,N43052,1287
1106015,United,9804,DFW,SEA,2024-09-01 07:34,2024-09-01 08:00,2024-09-01 12:34,2024-09-01 12:43,9,Weather,True,False,Boeing 737,N81396,2537
987402,American Airlines,2485,ATL,BOS,2024-09-01 05:19,2024-09-01 05:28,2024-09-01 06:19,2024-09-01 06:47,28,Weather,True,False,Boeing 737,N50707,1020
1188013,United,7699,ORD,JFK,2024-09-01 23:16,2024-09-01 23:42,2024-09-02 05:16,2024-09-02 05:38,22,Maintenance,False,False,Airbus A320,N58716,168
1445690,American Airlines,9889,DFW,SFO,2024-09-01 15:42,2024-09-01 15:48,2024-09-01 19:42,2024-09-01 19:56,14,Weather,False,False,Boeing 777,N69119,2567
585973,Southwest,2105,ORD,SFO,2024-09-01 06:25,2024-09-01 06:31,2024-09-01 09:25,2024-09-01 09:50,25,Air Traffic Control,False,True,Boeing 777,N19581,1087
80374,Delta,5451,LAX,MIA,2024-09-01 05:31,2024-09-01 05:39,2024-09-01 09:31,2024-09-01 09:48,17,Weather,True,True,Boeing 777,N90144,2451
891744,Delta,388,ATL,SFO,2024-09-01 20:13,2024-09-01 20:16,2024-09-02 01:13,2024-09-02 01:23,10,Maintenance,True,False,Boeing 777,N29765,773
727969,Delta,4532,JFK,MIA,2024-09-01 07:23,2024-09-01 07:37,2024-09-01 11:23,2024-09-01 11:53,30,Weather,False,False,Airbus A320,N27519,1449
347572,Delta,8654,LAX,BOS,2024-09-01 06:41,2024-09-01 06:45,2024-09-01 09:41,2024-09-01 09:52,11,Air Traffic Control,False,True,Boeing 777,N29033,256
62951,American Airlines,9720,LAX,SEA,2024-09-01 04:05,2024-09-01 04:07,2024-09-01 10:05,2024-09-01 10:01,-4,,True,False,Airbus A320,N31863,468
1436264,Delta,7505,LAX,SEA,2024-09-01 07:14,2024-09-01 07:28,2024-09-01 08:14,2024-09-01 08:44,30,Air Traffic Control,False,False,Airbus A320,N47507,392
505888,United,3862,DFW,BOS,2024-09-01 07:35,2024-09-01 08:00,2024-09-01 11:35,2024-09-01 11:57,22,Air Traffic Control,False,False,Boeing 777,N10589,2027
964881,Southwest,953,ORD,MIA,2024-09-01 04:33,2024-09-01 04:46,2024-09-01 05:33,2024-09-01 05:41,8,Air Traffic Control,False,False,Airbus A320,N21302,1581
1591101,Delta,6449,ATL,SFO,2024-09-01 04:46,2024-09-01 04:57,2024-09-01 10:46,2024-09-01 10:43,-3,,True,True,Boeing 737,N13491,2000
1293872,American Airlines,9564,DFW,BOS,2024-09-01 10:04,2024-09-01 10:34,2024-09-01 13:04,2024-09-01 13:08,4,Air Traffic Control,True,True,Boeing 777,N32083,843
1470328,Southwest,2345,DFW,SEA,2024-09-01 12:53,2024-09-01 13:13,2024-09-01 18:53,2024-09-01 18:50,-3,,False,False,Boeing 737,N16932,2851
1406977,United,7072,LAX,SFO,2024-09-01 05:42,2024-09-01 06:01,2024-09-01 09:42,2024-09-01 10:06,24,Weather,False,True,Airbus A320,N85302,1365
313614,Delta,8117,DFW,JFK,2024-09-01 02:41,2024-09-01 03:04,2024-09-01 08:41,2024-09-01 08:59,18,Air Traffic Control,False,False,Airbus A320,N79384,2702
931535,Delta,7540,ORD,BOS,2024-09-01 20:40,2024-09-01 20:50,2024-09-01 21:40,2024-09-01 21:42,2,Air Traffic Control,False,False,Boeing 777,N24186,562
929683,United,6115,DFW,SEA,2024-09-01 04:22,2024-09-01 04:24,2024-09-01 06:22,2024-09-01 06:39,17,Maintenance,True,False,Boeing 737,N42679,1652
1213506,United,5059,DFW,JFK,2024-09-01 01:30,2024-09-01 01:44,2024-09-01 07:30,2024-09-01 07:38,8,Weather,False,True,Boeing 737,N57426,1511
791486,Southwest,8835,ORD,SEA,2024-09-01 16:22,2024-09-01 16:23,2024-09-01 21:22,2024-09-01 21:14,-8,,False,False,Boeing 737,N59814,547
914035,American Airlines,2543,LAX,MIA,2024-09-01 11:19,2024-09-01 11:31,2024-09-01 13:19,2024-09-01 13:46,27,Maintenance,True,False,Boeing 777,N42551,2010
493547,American Airlines,4771,DFW,JFK,2024-09-01 01:40,2024-09-01 02:05,2024-09-01 03:40,2024-09-01 04:07,27,Maintenance,False,False,Boeing 737,N76385,2158
1466692,Southwest,5805,ATL,MIA,2024-09-01 19:10,2024-09-01 19:34,2024-09-01 22:10,2024-09-01 22:07,-3,,False,True,Airbus A320,N28835,1539
131532,American Airlines,3143,LAX,SEA,2024-09-01 19:42,2024-09-01 19:57,2024-09-02 00:42,2024-09-02 00:33,-9,,False,True,Boeing 777,N68419,2001
78278,Delta,3341,DFW,JFK,2024-09-01 19:47,2024-09-01 19:53,2024-09-01 21:47,2024-09-01 22:14,27,Air Traffic Control,True,True,Boeing 737,N25891,1318
293241,Delta,7053,JFK,MIA,2024-09-01 07:00,2024-09-01 07:09,2024-09-01 12:00,2024-09-01 12:15,15,Air Traffic Control,True,True,Airbus A320,N48266,498
569857,American Airlines,7535,ORD,MIA,2024-09-01 02:11,2024-09-01 02:18,2024-09-01 05:11,2024-09-01 05:25,14,Air Traffic Control,False,False,Airbus A320,N81382,2369
448677,Southwest,4874,ORD,MIA,2024-09-01 12:38,2024-09-01 13:02,2024-09-01 17:38,2024-09-01 17:40,2,Maintenance,False,False,Airbus A320,N94409,2792
790079,Southwest,1675,ATL,MIA,2024-09-01 21:32,2024-09-01 22:02,2024-09-02 02:32,2024-09-02 02:53,21,Maintenance,True,False,Boeing 737,N15074,316
185533,Delta,4957,ORD,SFO,2024-09-01 18:30,2024-09-01 18:47,2024-09-01 23:30,2024-09-01 23:31,1,Maintenance,True,True,Airbus A320,N21120,2619
798475,Southwest,1866,DFW,SEA,2024-09-01 17:16,2024-09-01 17:37,2024-09-01 19:16,2024-09-01 19:12,-4,,False,True,Boeing 737,N28751,1372
778301,Southwest,700,DFW,SEA,2024-09-01 04:40,2024-09-01 04:41,2024-09-01 05:40,2024-09-01 05:49,9,Maintenance,False,False,Boeing 777,N79821,892
111943,American Airlines,8480,ATL,JFK,2024-09-01 22:13,2024-09-01 22:20,2024-09-02 03:13,2024-09-02 03:37,24,Weather,True,False,Boeing 737,N11975,107
50118,United,2448,ORD,BOS,2024-09-01 00:47,2024-09-01 01:12,2024-09-01 02:47,2024-09-01 02:53,6,Maintenance,False,False,Airbus A320,N94167,1425
735535,American Airlines,3418,LAX,BOS,2024-09-01 17:51,2024-09-01 18:03,2024-09-01 18:51,2024-09-01 19:15,24,Air Traffic Control,False,False,Boeing 777,N19257,1723
830002,Delta,5191,DFW,MIA,2024-09-01 05:15,2024-09-01 05:27,2024-09-01 08:15,2024-09-01 08:20,5,Weather,True,True,Boeing 777,N67965,1130
1340859,Southwest,4260,ORD,BOS,2024-09-01 15:04,2024-09-01 15:34,2024-09-01 18:04,2024-09-01 18:28,24,Maintenance,True,False,Airbus A320,N57774,2391
248955,Southwest,8330,ORD,SFO,2024-09-01 14:43,2024-09-01 14:44,2024-09-01 17:43,2024-09-01 17:34,-9,,False,True,Airbus A320,N83400,2861
491811,American Airlines,6865,ORD,SEA,2024-09-01 04:08,2024-09-01 04:08,2024-09-01 06:08,2024-09-01 06:38,30,Maintenance,False,False,Airbus A320,N67034,393
719336,Delta,7265,LAX,JFK,2024-09-01 07:03,2024-09-01 07:29,2024-09-01 09:03,2024-09-01 09:31,28,Maintenance,False,False,Boeing 777,N43199,460
1699225,Delta,3837,ORD,SFO,2024-09-01 10:35,2024-09-01 10:45,2024-09-01 16:35,2024-09-01 16:59,24,Maintenance,True,True,Boeing 737,N33729,762
67776,American Airlines,857,ATL,SEA,2024-09-01 00:40,2024-09-01 01:01,2024-09-01 02:40,2024-09-01 03:04,24,Weather,False,True,Airbus A320,N41932,964
1708960,American Airlines,5331,ATL,MIA,2024-09-01 12:21,2024-09-01 12:23,2024-09-01 14:21,2024-09-01 14:21,0,,False,True,Airbus A320,N87719,1005
1706709,Southwest,9879,ATL,MIA,2024-09-01 01:56,2024-09-01 02:11,2024-09-01 05:56,2024-09-01 06:11,15,Weather,True,False,Boeing 777,N48595,367
697121,Delta,2334,JFK,MIA,2024-09-01 20:21,2024-09-01 20:32,2024-09-02 00:21,2024-09-02 00:32,11,Maintenance,False,True,Boeing 777,N56081,535
718515,Southwest,8025,LAX,JFK,2024-09-01 22:21,2024-09-01 22:37,2024-09-02 02:21,2024-09-02 02:31,10,Maintenance,True,False,Boeing 777,N14493,1080
1602297,Southwest,8036,ATL,SEA,2024-09-01 13:11,2024-09-01 13:39,2024-09-01 14:11,2024-09-01 14:19,8,Weather,True,False,Boeing 777,N68290,1333
159081,United,6207,ORD,SEA,2024-09-01 02:02,2024-09-01 02:20,2024-09-01 08:02,2024-09-01 08:12,10,Weather,True,False,Airbus A320,N45792,635
1670842,Delta,6681,DFW,BOS,2024-09-01 17:01,2024-09-01 17:19,2024-09-01 22:01,2024-09-01 21:53,-8,,True,True,Boeing 777,N24074,812
602068,Southwest,4742,LAX,MIA,2024-09-01 16:55,2024-09-01 17:04,2024-09-01 20:55,2024-09-01 20:59,4,Maintenance,False,True,Airbus A320,N38703,790
1257293,American Airlines,2392,ORD,BOS,2024-09-01 22:44,2024-09-01 23:12,2024-09-01 23:44,2024-09-01 23:37,-7,,False,False,Airbus A320,N94745,1425
1735790,Southwest,7278,ATL,JFK,2024-09-01 03:04,2024-09-01 03:08,2024-09-01 04:04,2024-09-01 03:59,-5,,True,False,Boeing 777,N66850,316
965055,American Airlines,139,DFW,JFK,2024-09-01 10:29,2024-09-01 10:52,2024-09-01 16:29,2024-09-01 16:29,0,,True,True,Boeing 737,N55988,2735
1575669,Delta,6744,LAX,SFO,2024-09-01 17:47,2024-09-01 17:54,2024-09-01 22:47,2024-09-01 23:16,29,Maintenance,False,False,Boeing 737,N10475,601
709036,Southwest,7787,ORD,JFK,2024-09-01 17:49,2024-09-01 18:12,2024-09-01 19:49,2024-09-01 19:46,-3,,True,False,Boeing 777,N25396,170
30156,Southwest,2511,ORD,BOS,2024-09-01 13:01,2024-09-01 13:18,2024-09-01 14:01,2024-09-01 14:16,15,Air Traffic Control,False,False,Airbus A320,N50892,1756
813489,Southwest,4977,ORD,JFK,2024-09-01 18:54,2024-09-01 19:10,2024-09-02 00:54,2024-09-02 01:02,8,Weather,False,True,Boeing 737,N64263,2175
1610579,American Airlines,1660,ORD,SFO,2024-09-01 06:18,2024-09-01 06:19,2024-09-01 09:18,2024-09-01 09:42,24,Maintenance,True,True,Boeing 777,N71383,2215
820999,United,5080,ORD,JFK,2024-09-01 13:22,2024-09-01 13:32,2024-09-01 19:22,2024-09-01 19:44,22,Maintenance,False,True,Boeing 777,N33768,2234
1365321,United,1838,JFK,BOS,2024-09-01 13:02,2024-09-01 13:20,2024-09-01 15:02,2024-09-01 15:06,4,Air Traffic Control,False,False,Boeing 777,N29084,2890
991192,American Airlines,4701,ATL,SFO,2024-09-01 20:55,2024-09-01 21:14,2024-09-02 00:55,2024-09-02 01:14,19,Air Traffic Control,True,False,Airbus A320,N48395,835
208882,Delta,5553,ORD,JFK,2024-09-01 09:07,2024-09-01 09:33,2024-09-01 12:07,2024-09-01 12:24,17,Maintenance,True,True,Boeing 777,N22359,2392
349919,Southwest,4389,ORD,SFO,2024-09-01 06:39,2024-09-01 07:03,2024-09-01 08:39,2024-09-01 08:40,1,Weather,False,True,Boeing 737,N20772,382
1621774,Southwest,5109,DFW,SEA,2024-09-01 19:29,2024-09-01 19:46,2024-09-01 20:29,2024-09-01 20:50,21,Weather,False,False,Boeing 777,N69025,2963
812996,Southwest,5018,DFW,BOS,2024-09-01 09:45,2024-09-01 10:03,2024-09-01 13:45,2024-09-01 13:46,1,Maintenance,False,True,Boeing 737,N82017,903
822247,American Airlines,8210,ORD,JFK,2024-09-01 12:05,2024-09-01 12:13,2024-09-01 18:05,2024-09-01 18:07,2,Weather,True,True,Boeing 737,N59466,1446
257512,American Airlines,4585,JFK,SEA,2024-09-01 02:47,2024-09-01 03:10,2024-09-01 04:47,2024-09-01 04:55,8,Maintenance,False,False,Airbus A320,N38452,817
491803,Southwest,1599,ORD,JFK,2024-09-01 12:23,2024-09-01 12:40,2024-09-01 13:23,2024-09-01 13:49,26,Maintenance,False,False,Airbus A320,N44847,948
741389,United,346,LAX,SEA,2024-09-01 22:34,2024-09-01 22:47,2024-09-02 00:34,2024-09-02 00:51,17,Weather,False,True,Boeing 737,N77782,375
999189,United,5502,JFK,SEA,2024-09-01 20:36,2024-09-01 20:39,2024-09-02 00:36,2024-09-02 00:40,4,Weather,False,True,Airbus A320,N23060,2600
202361,Southwest,5165,LAX,SEA,2024-09-01 03:19,2024-09-01 03:21,2024-09-01 04:19,2024-09-01 04:14,-5,,True,False,Boeing 777,N98279,956
323619,Delta,4532,ORD,JFK,2024-09-01 11:13,2024-09-01 11:18,2024-09-01 17:13,2024-09-01 17:26,13,Weather,True,False,Boeing 777,N87034,2225
1460734,Delta,7282,ORD,SFO,2024-09-01 08:38,2024-09-01 08:48,2024-09-01 09:38,2024-09-01 09:57,19,Maintenance,True,False,Airbus A320,N31553,1747
867823,American Airlines,8579,ATL,SEA,2024-09-01 12:17,2024-09-01 12:21,2024-09-01 13:17,2024-09-01 13:36,19,Maintenance,False,True,Airbus A320,N20325,2494
785531,American Airlines,5756,ATL,MIA,2024-09-01 16:08,2024-09-01 16:28,2024-09-01 18:08,2024-09-01 18:38,30,Maintenance,True,True,Boeing 737,N40071,1111
1537148,Southwest,6709,JFK,SEA,2024-09-01 10:31,2024-09-01 10:44,2024-09-01 11:31,2024-09-01 11:42,11,Maintenance,True,False,Airbus A320,N53779,2690
1712776,United,1200,ORD,SFO,2024-09-01 19:31,2024-09-01 19:47,2024-09-01 22:31,2024-09-01 22:44,13,Maintenance,True,True,Boeing 737,N14550,1596
1483560,American Airlines,3003,DFW,SEA,2024-09-01 10:39,2024-09-01 11:03,2024-09-01 15:39,2024-09-01 16:00,21,Maintenance,False,False,Airbus A320,N11362,2017
1064478,United,3281,ATL,MIA,2024-09-01 18:19,2024-09-01 18:35,2024-09-01 22:19,2024-09-01 22:49,30,Weather,False,False,Airbus A320,N33684,1067
1511643,Southwest,9015,LAX,SEA,2024-09-01 17:45,2024-09-01 18:13,2024-09-01 20:45,2024-09-01 21:15,30,Air Traffic Control,True,False,Boeing 737,N23911,638
1269693,Delta,38,ORD,MIA,2024-09-01 13:29,2024-09-01 13:34,2024-09-01 19:29,2024-09-01 19:35,6,Maintenance,True,False,Airbus A320,N13652,1089
803615,United,3697,JFK,SFO,2024-09-01 16:59,2024-09-01 17:17,2024-09-01 19:59,2024-09-01 19:58,-1,,False,False,Boeing 737,N17524,555
401712,Southwest,1056,ORD,SFO,2024-09-01 17:09,2024-09-01 17:32,2024-09-01 23:09,2024-09-01 23:15,6,Maintenance,True,False,Boeing 737,N22282,1255
1230424,American Airlines,3637,ORD,BOS,2024-09-01 14:52,2024-09-01 15:09,2024-09-01 15:52,2024-09-01 16:07,15,Air Traffic Control,True,False,Airbus A320,N14792,2778
1506109,Southwest,4288,DFW,SFO,2024-09-01 12:58,2024-09-01 13:25,2024-09-01 13:58,2024-09-01 14:27,29,Maintenance,False,True,Airbus A320,N47021,2003
1122657,Delta,4965,LAX,JFK,2024-09-01 09:07,2024-09-01 09:33,2024-09-01 11:07,2024-09-01 11:37,30,Maintenance,True,False,Boeing 737,N87420,2862
1030765,Delta,6236,ORD,SEA,2024-09-01 05:37,2024-09-01 05:39,2024-09-01 08:37,2024-09-01 08:28,-9,,False,False,Airbus A320,N25680,884
235931,American Airlines,2354,ATL,SFO,2024-09-01 05:04,2024-09-01 05:14,2024-09-01 10:04,2024-09-01 10:20,16,Weather,True,True,Boeing 777,N94190,2534
1360328,Southwest,7147,ORD,BOS,2024-09-01 20:23,2024-09-01 20:49,2024-09-02 00:23,2024-09-02 00:52,29,Weather,True,False,Boeing 737,N41455,733
37415,Southwest,3605,ATL,SEA,2024-09-01 15:53,2024-09-01 15:57,2024-09-01 19:53,2024-09-01 19:49,-4,,False,False,Airbus A320,N88294,1246
413238,Delta,9492,JFK,MIA,2024-09-01 12:06,2024-09-01 12:20,2024-09-01 18:06,2024-09-01 18:21,15,Weather,False,False,Airbus A320,N48975,839
1499822,American Airlines,3668,ATL,SEA,2024-09-01 06:55,2024-09-01 07:02,2024-09-01 09:55,2024-09-01 09:52,-3,,False,False,Boeing 737,N36548,174
140879,United,3073,DFW,SFO,2024-09-01 14:10,2024-09-01 14:26,2024-09-01 19:10,2024-09-01 19:05,-5,,False,False,Airbus A320,N80067,848
1417056,United,8294,DFW,SEA,2024-09-01 00:33,2024-09-01 00:33,2024-09-01 06:33,2024-09-01 06:25,-8,,True,True,Boeing 737,N97055,2757
657347,United,4711,ATL,SEA,2024-09-01 19:54,2024-09-01 20:23,2024-09-02 00:54,2024-09-02 01:23,29,Air Traffic Control,False,False,Airbus A320,N22869,2878
502536,United,9109,ORD,SEA,2024-09-01 22:58,2024-09-01 23:00,2024-09-02 03:58,2024-09-02 04:09,11,Maintenance,True,False,Airbus A320,N14112,2183
1195693,United,1556,JFK,JFK,2024-09-01 00:29,2024-09-01 00:31,2024-09-01 03:29,2024-09-01 03:59,30,Weather,True,False,Airbus A320,N55524,1043
220265,United,711,DFW,BOS,2024-09-01 15:02,2024-09-01 15:27,2024-09-01 16:02,2024-09-01 16:04,2,Air Traffic Control,False,True,Boeing 737,N42261,1236
1684759,Delta,9622,ORD,SFO,2024-09-01 01:07,2024-09-01 01:19,2024-09-01 07:07,2024-09-01 06:58,-9,,False,True,Boeing 777,N97413,1615
1596872,American Airlines,1886,ATL,SFO,2024-09-01 14:29,2024-09-01 14:40,2024-09-01 20:29,2024-09-01 20:55,26,Air Traffic Control,False,False,Boeing 737,N79454,1402
1248555,Delta,2988,DFW,MIA,2024-09-01 18:00,2024-09-01 18:09,2024-09-01 23:00,2024-09-01 23:27,27,Weather,True,True,Boeing 737,N75987,1162
1017851,Delta,1895,ORD,SEA,2024-09-01 04:31,2024-09-01 04:51,2024-09-01 07:31,2024-09-01 07:49,18,Maintenance,False,True,Boeing 737,N91199,1516
1638898,United,6316,DFW,BOS,2024-09-01 17:13,2024-09-01 17:30,2024-09-01 18:13,2024-09-01 18:25,12,Weather,False,False,Airbus A320,N25485,2546
